Company Name,Physical Address,Phone,FAX,Web,Business Description,NAICS,Employee(s),Annual Sales,Contact Person,Industry Description,Stock Exchange,Latitude,Longitude
ChestnutMedicalConslntsPLLC,"135ForestParkDrWaynesville,NC28785-9326",8280001111,,,Consultants-BusinessNEC,541618,2,"$252,000",,OtherManagementConsultingServices,,35.532857,-82.994501
MeatMarketSocoGrocery,"4593SocoRdMaggieValley,NC28751-",8289269485,,,Grocers-Retail,445110,7,"$2,347,000",JillEarwood,SupermarketsandOtherGroceryRetailers(exceptConvenienceRetailers),,35.51669,-83.098615
OverholtBrick&Block,"157BroadwayAveTryon,NC28782-3701",8288590317,,,TaxReturnPreparation&Filing,541213,2,"$36,000",PatrickOverholt,TaxPreparationServices,,35.205105,-82.231874
GlassyMountainPartnersLLC,"1875SpartanburgHwyHendersonville,NC28792-6525",8280001111,,,RealEstate,531210,5,"$454,000",LCBoydJr,OfficesofRealEstateAgentsandBrokers,,35.294459,-82.433661
CareerTransitions,"1122SamNewellRd#110Matthews,NC28105-5016",7043201426,,,Career&VocationalCounseling,624310,5,,,VocationalRehabilitationServices,,35.129628,-80.718634
CarolinaIndustry,"128ArmstrongStGastonia,NC28054-3609",7046712105,,,Manufacturers,339999,12,"$1,873,000",BuddyBeasley,AllOtherMiscellaneousManufacturing,,35.268446,-81.164341
Deb'sMiniMart,"6393Highway9SColumbus,NC28722-",8288632250,,,ConvenienceStores,445131,3,"$432,000",,ConvenienceRetailers,,35.260238,-82.150057
AAAGUTTERSOFNC,"381SMainStRutherfordton,NC28139-2908",8282482300,,AAAGUTTERSNC.WIXSITE.COM,Gutters&Downspouts,238160,3,"$277,000",FrankDotson,RoofingContractors,,35.358211,-81.959442
MysteryHill,"129MysteryHillLnBlowingRock,NC28605-9549",8282642792,8282623292,MYSTERYHILL.COM,Museums,712110,10,,WayneUnderwood,Museums,,36.163381,-81.643975
ITWCookingEquipment,"10405WestlakeDrCharlotte,NC28273-3784",7049714355,7049714356,ITW.COM,Restaurant/CommercialKitchenEquipment&Sup,423440,65,"$59,219,000",ReneeLedford,OtherCommercialEquipmentMerchantWholesalers,,35.143676,-80.96787
MulticopiersLLC,"520EagletonDownsDr#BPineville,NC28134-7455",7043124179,,MULTICOPIERS.COM,Copying&DuplicatingMachines&Supls,423420,3,"$2,445,000",RodBrasileiro,OfficeEquipmentMerchantWholesalers,,35.101284,-80.905306
Four65WoodfireBistroBar,"465MainStHighlands,NC28741-",8287872990,,FOUR65.COM,Pizza,722511,5,"$774,000",,Full-ServiceRestaurants,,35.077073,-83.189764
ScottMurphyFamilyDentistry,"341EParkerRdMorganton,NC28655-5112",8286080078,,DRSCOTTMURPHY.COM,Dentists,621210,25,"$3,893,000",AmandaMeisenheimer,OfficesofDentists,,35.729178,-81.656467
SignWithAndersonLLC,"1820SpencerMountainRd#110Gastonia,NC28054-9600",7040001111,,,Signs(mfrs),339950,2,"$254,000",TammyAnderson,SignManufacturing,,35.291715,-81.125023
MemorialPark,"MainStBlowingRock,NC28605-",8282955222,,VISITNC.COM,Parks,712190,5,"$386,000",,NatureParksandOtherSimilarInstitutions,,36.133781,-81.673811
HighlandsSmokehouse,"595FranklinRdHighlands,NC28741-8553",8285263554,,HIGHLANDSSMOKEHOUSE.COM,Restaurants,722511,5,"$184,000",JoshDrake,Full-ServiceRestaurants,,35.058687,-83.20869
SheetMetalWorksLLC,"280JeffersonStNorthWilkesboro,NC28659-3537",3366679334,,SHEETMETALWORKNC.COM,DuctSystems-AirConditioning&Heating,238220,3,"$287,000",DavidBaker,"Plumbing,Heating,andAir-ConditioningContractors",,36.159123,-81.162935
AutobellCarWash,"2121USHighway70SEHickory,NC28602-5163",8005828096,,AUTOBELL.COM,CarWashing&Polishing,811192,4,"$150,000",,CarWashes,,35.70495,-81.299355
TryonTheatre,"45STradeStTryon,NC28782-6654",8288596811,,TRYONTHEATRE.COM,Theatres-Movie,512131,4,"$156,000",NicholasWilson,MotionPictureTheaters(exceptDrive-Ins),,35.208261,-82.237566
BethelElementary,"138BethelSchoolRdSugarGrove,NC28679-9633",8282972240,,WATAUGASCHOOLS.ORG,Schools,611110,40,,BrianBettis,ElementaryandSecondarySchools,,36.294919,-81.848034
KurfistWendy,"195LakeOsserogaDrHighlands,NC28741-",8285265613,,,Restaurants,722511,2,"$111,000",,Full-ServiceRestaurants,,35.077073,-83.189764
AviationInstituteofMntnc,"7421EIndependenceBlvdCharlotte,NC28227-9403",9807850700,,AVIATIONMAINTENANCE.EDU,Junior-CommunityCollege-TechInstitutes,611210,31,,SakenhaPolk,JuniorColleges,,35.16172,-80.736377
JorgensonBroadcastBrokerage,"55ForestLnTryon,NC28782-3295",8288596982,,GORADIOTV.COM,MediaBrokers,541840,1,"$227,000",MarkJorgenson,MediaRepresentatives,,35.208148,-82.246612
MetroCab,"1104EOzarkAveGastonia,NC28054-3261",7048524147,7048524173,METROCARS.COM,AirportTransportationService,485999,9,"$1,396,000",HildaKChaudhry,AllOtherTransitandGroundPassengerTransportation,,35.268092,-81.166155
OrchardsofFlatRock,"90SummerfieldPlFlatRock,NC28731-9200",8286975022,,LIFESTYLEHOMES.NET,RealEstate,531210,2,"$182,000",,OfficesofRealEstateAgentsandBrokers,,35.306575,-82.39561
TLCCenter,"3504ArteeRdShelby,NC28150-7759",7044346839,,,ChildCareService,624410,6,"$106,000",KathrynAHipps,ChildCareServices,,35.309214,-81.61304
Publix,"124FrazierStWaynesville,NC28786-2806",8284545700,,PUBLIX.COM,Grocers-Retail,445110,43,"$14,412,000",,SupermarketsandOtherGroceryRetailers(exceptConvenienceRetailers),,35.504189,-82.993401
DynamicAdvertising,"128SilentForestDrCanton,NC28716-6732",8286481900,,,Advertising-Promotional,541890,2,"$283,000",,OtherServicesRelatedtoAdvertising,,35.566669,-82.79481
LibertyxBitcoinATM,"2325VillageLakeDrCharlotte,NC28212-0081",8005118940,,LIBERTYX.COM,VirtualCurrencyConversionKiosk/Atm,523160,,,,CommodityContractsIntermediation,,35.162364,-80.740724
MedmanagementInc,"294NNc16BusinessHwyDenver,NC28037-8011",7044838105,,,MedicalManagementService,813212,4,,,VoluntaryHealthOrganizations,,35.450811,-80.993543
A1Movers,"810SHoskinsRdCharlotte,NC28208-2035",7043917030,,,Movers,484110,8,"$1,065,000",EricGreen,"GeneralFreightTrucking,Local",,35.25907,-80.893851
UnitedStatesPostalSvc,"670WMainStBurnsville,NC28714-2748",8280001111,8286824010,USPS.COM,PostOffices,491110,27,,SandraRiddle,PostalService,,35.914906,-82.311102
DavidCSmDDSMSPa-Russell,"110JuniperSt#300Morganton,NC28655-4677",8284331242,,SMALLANDPIERS.COM,Dentists,621210,13,"$2,024,000",DavidCSmall,OfficesofDentists,,35.728992,-81.658294
MJRealtyHoldingsLLC,"980UpwardRdFlatRock,NC28731-6767",8280001111,,,RealEstateManagement,531210,2,"$182,000",JohnSciscente,OfficesofRealEstateAgentsandBrokers,,35.295575,-82.390165
AirComponents&Systems,"6000GeneralCommerceDrCharlotte,NC28213-6394",7045960123,7045965881,LOCATIONS.INGERSOLLRAND.COM,Compressors-Air&Gas(whls),423830,25,"$25,164,000",KeithDDriscoll,IndustrialMachineryandEquipmentMerchantWholesalers,,35.260309,-80.762546
FoothillsWaterProofing,"546OldNcHighway268Wilkesboro,NC28697-8335",3368181262,,IRWATERPROOFING.COM,WaterproofingContractors,238390,7,"$882,000",KevinBrown,OtherBuildingFinishingContractors,,36.135251,-81.217346
ELGInvestmentsLLC,"943SunnyviewCtIronStation,NC28080-0079",7040001111,,,Investments,523910,2,"$1,043,000",RobertMGandy,MiscellaneousIntermediation,,35.470391,-81.053717
AtkinsOrchard,"CarolinaStSaluda,NC28773-",8287492111,,ATKINSORCHARD.COM,FoodProducts(whls),424420,1,"$1,172,000",AdolphAtkins,PackagedFrozenFoodMerchantWholesalers,,35.238616,-82.345373
AppalachianGastroenterology,"870StateFarmRd#102Boone,NC28607-4862",8282640029,8282653305,APPRHS.ORG,Clinics,621111,20,"$3,469,000",DouglasMTrate,OfficesofPhysicians(exceptMentalHealthSpecialists),,36.202828,-81.657376
PerformanceMedicalSolu,"76EnterpriseDrCanton,NC28716-0479",8284921090,,,MedicalManagementConsultants,541618,8,"$1,005,000",,OtherManagementConsultingServices,,35.554635,-82.828219
H&HDistributionInc,"63CochranStWaynesville,NC28786-2230",8280001111,,,DistributionServices,541870,4,"$565,000",StevenAHiggins,AdvertisingMaterialDistributionServices,,35.474989,-83.006317
DSLogisticsofNCLLC,"473WelbornLnDeepGap,NC28618-9826",8280001111,,,LogisticsConsultingServices,541611,2,"$165,000",DarinRChurch,AdministrativeManagementandGeneralManagementConsultingServices,,36.206617,-81.47515
AAASawyer'sMoveMasters,"Charlotte,NC28277-",7045624361,,,Movers,484110,4,"$533,000",,"GeneralFreightTrucking,Local",,35.038015,-80.856185
TechStrategics,"45TownNCountryDr#100Waynesville,NC28786-4381",8287341307,,,MarketingConsultants,541613,2,"$265,000",JulieKeiper,MarketingConsultingServices,,35.486688,-82.987182
RutherfordCountyAirport,"110MarchmanFieldDrRutherfordton,NC28139-8284",8282870800,,RUTHERFORDCOUNTYNC.GOV,Airports,488119,3,"$221,000",DevonRaisch,OtherAirportOperations,,35.429896,-81.936878
NaturalElementsInstltn-Dsgn,"165PennellRdMoravianFalls,NC28654-6010",3369849982,,,InstallationService,238210,2,"$191,000",AndrewPierce,ElectricalContractorsandOtherWiringInstallationContractors,,36.097976,-81.172162
CjacksonEnterprisesInc,"602KingJamesLnGastonia,NC28056-8470",7048604297,,,TransportationServices,485999,2,"$115,000",,AllOtherTransitandGroundPassengerTransportation,,35.227049,-81.09769
UnitedStatesPostalSvc,"102EMainStSaluda,NC28773-7812",8280001111,8287491607,USPS.COM,PostOffices,491110,7,,SheilaSalyers,PostalService,,35.235719,-82.346885
LittleCaesars,"139CommonsDrFranklin,NC28734-4798",8285245643,,LITTLECAESARS.COM,Pizza,722511,3,"$331,000",DougHall,Full-ServiceRestaurants,,35.166405,-83.366779
S&EGroup,"14316ReeseBlvdW#B-1683Huntersville,NC28078-7959",7049668666,,SEGROUPLLC.ORG,EmploymentCounseling,624310,2,,,VocationalRehabilitationServices,,35.408979,-80.863066
OwlProduceMarket,"889AshevilleHwyCanton,NC28716-1000",8286480820,,,MarketingConsultants,541613,2,"$265,000",,MarketingConsultingServices,,35.537688,-82.782217
ShiningRockVenturesLLC,"344ThunderRdClyde,NC28721-6986",8280001111,,SHININGROCKVENTURES.COM,Administrative&GeneralManagementConsultin,541611,6,"$793,000",,AdministrativeManagementandGeneralManagementConsultingServices,,35.551134,-82.889929
OneGroup,"319NKingStHendersonville,NC28792-4349",8285952494,,FINDHOMESINASHEVILLE.COM,RealEstate,531210,12,"$1,089,000",MonicaRousseau,OfficesofRealEstateAgentsandBrokers,,35.316511,-82.459291
ChavezBodyShop,"1006HighlandAveNEHickory,NC28601-4058",8288559422,,,AutomobileBody-Repairing&Painting,811121,2,"$179,000",,"AutomotiveBody,Paint,andInteriorRepairandMaintenance",,35.739435,-81.316956
UnitedStatesPostalSvc,"126WardStColumbus,NC28722-9401",8280001111,8288948680,USPS.COM,PostOffices,491110,13,,ScottSmith,PostalService,,35.251256,-82.196904
CoveCreekElementarySchool,"930VanderpoolRdVilas,NC28692-8923",8282972781,8282971311,WATAUGASCHOOLS.ORG,Schools,611110,50,,TobyCone,ElementaryandSecondarySchools,,36.259413,-81.748262
NorthCarolinaMtnRealEstate,"404SMainStHendersonville,NC28792-5304",8282901066,,ALLENTATE.COM,RealEstate,531210,78,"$7,075,000",JudyVaughn,OfficesofRealEstateAgentsandBrokers,,35.311204,-82.458686
RoldAmericaInc,"100GlenwaySt#KBelmont,NC28012-3174",7040001111,,ROLD.COM,Manufacturers,339999,1,"$157,000",AndreaCrowley,AllOtherMiscellaneousManufacturing,,35.244273,-81.036462
CharlotteSportsPerformance,"2935ProvidenceRd#204Charlotte,NC28211-2763",9802374016,,CHARLOTTESPORTSREHAB.COM,VocationalRehabilitationServices,624310,3,,LauraWatterson,VocationalRehabilitationServices,,35.170624,-80.806612
CarolinaCareerAcademy,"7009RothmoreStCharlotte,NC28215-3700",7040001111,,,Career&VocationalCounseling,624310,4,,OaiCTo,VocationalRehabilitationServices,,35.242328,-80.720185
JacksonsWreckerSvcLLC,"585EMillsStColumbus,NC28722-",8288948324,,,WreckerService,488410,3,"$195,000",DonaldJackson,MotorVehicleTowing,,35.260238,-82.150057
GREGGEORGEREALESTATEGROUP,"2720GreenvilleHwy#30FlatRock,NC28731-9805",8283930134,,REALESTATEBYGREG.COM,RealEstate,531210,5,"$454,000",NoahGeorge,OfficesofRealEstateAgentsandBrokers,,35.270799,-82.441335
GreenValleyElementarySchool,"842WKingStBoone,NC28607-4688",8282650655,,,Schools,611110,56,,,ElementaryandSecondarySchools,,36.220606,-81.686554
SluderFuelOilCo,"157OldMarsHillHwyWeaverville,NC28787-9011",8286458832,,,Oils-Fuel(whls),424720,2,"$22,535,000",,PetroleumandPetroleumProductsMerchantWholesalers(exceptBulkStationsandTerminals),,35.736,-82.552892
IlluminationDynamic,"3823RevolutionParkDrCharlotte,NC28217-1503",7046799400,,ILLUMINATIONDYNAMICS.COM,MotionPictureEquip&Supplies(whls),423410,10,"$14,802,000",JeffPentek,PhotographicEquipmentandSuppliesMerchantWholesalers,,35.196774,-80.88722
MountainEnergyCorp,"843RussAveWaynesville,NC28786-4147",8284527708,,,ConvenienceStores,445131,5,"$1,676,000",,ConvenienceRetailers,,35.50417,-82.991205
AllDriveInc,"5032SironaDrCharlotte,NC28273-4297",7045957100,,ALLDRIVEUS.COM,MiscellaneousIndustrialSupplies(whls),423840,2,,,IndustrialSuppliesMerchantWholesalers,,35.167349,-80.947823
"GoldbergJasonM,DDS","Morganton,NC28655-",8280001111,,ZOEDENTAL.COM,Dentists,621210,1,"$156,000",JasonMGoldberg,OfficesofDentists,,35.763003,-81.779905
TrashCanFalls,"USHighway321Boone,NC28607-",8280001111,,,Parks,712190,5,"$386,000",,NatureParksandOtherSimilarInstitutions,,36.200895,-81.661437
AdvancedPowerProducts,"3042NNc16BusinessHwyDenver,NC28037-",7044836487,7044836487,,LawnMowers,444230,3,"$675,000",BillBerry,OutdoorPowerEquipmentRetailers,,35.447456,-80.995873
WildwoodLearningCommunity,"169EastbrookDrBoone,NC28607-3667",8280001111,,,EducationCenters,611710,2,,RebekahCanu,EducationalSupportServices,,36.220712,-81.678152
SSSLoggingInc,"103PenlandHollowRdBurnsville,NC28714-5938",8287660918,,,LoggingCompanies(mfrs),113310,5,"$704,000",,Logging,,35.875768,-82.409608
AppalachianStateUnivDept,"151CollegeSt#204Boone,NC28608-0001",8282622243,,LES.APPSTATE.EDU,University-CollegeDept/Facility/Office,611310,4,,KenPChancellor,"Colleges,Universities,andProfessionalSchools",,36.216046,-81.67908
UnitedStatesPostalSvc,"2633LynnRdLynn,NC28750-5001",8280001111,8288595111,USPS.COM,PostOffices,491110,2,,NancyAllen,PostalService,,35.22906,-82.23303
AmarxConstruction,"60NMerrimonAve#115Asheville,NC28804-1392",8284247709,,AMARX.NET,ConstructionCompanies,236115,7,"$2,048,000",KyleGilliland,NewSingle-FamilyHousingConstruction(exceptFor-SaleBuilders),,35.642616,-82.577
MetcalfServicesLLC,"51CoveMountainRdBurnsville,NC28714-5815",8282848320,,METCALFSEPTICSERVICES.COM,SepticTanks/Systems-Cleaning/Repairing,238910,2,"$163,000",JodieLMetcalf,SitePreparationContractors,,35.877137,-82.422926
EliBillingsHeating&AirLLC,"178SalmonRdRonda,NC28670-8818",3360001111,,,HeatingContractors,238220,2,"$191,000",EliBillings,"Plumbing,Heating,andAir-ConditioningContractors",,36.170841,-80.955084
Cuco'sAutomotive,"2144ENc10HwyConover,NC28613-8369",8284661001,,,AutomobileRepairing&Service,811111,2,"$169,000",RefugioRasales,GeneralAutomotiveRepair,,35.66465,-81.184564
Lineage,"1629CrossBeamDrCharlotte,NC28217-2809",7045596569,7045597453,TRUSTLINEAGE.COM,MailingMachines&Equipment(whls),423420,25,"$20,375,000",PaulKlein,OfficeEquipmentMerchantWholesalers,,35.179177,-80.927314
SpoonfulofLovingChildCare,"755WallaceGroveDrShelby,NC28150-8325",7044875979,,,ChildCareService,624410,8,"$142,000",JoePhilbeck,ChildCareServices,,35.356071,-81.516956
HaynesInsulation,"4879SpartaRdNorthWilkesboro,NC28659-7738",3366709325,,HAYNESINSULATION.COM,InsulationContractors-Cold&Heat,238310,2,"$191,000",JimHaynes,DrywallandInsulationContractors,,36.250897,-81.199299
AmericanTransAirTraining,"7421EIndependenceBlvdCharlotte,NC28227-9403",7040001111,,,Junior-CommunityCollege-TechInstitutes,611210,3,,,JuniorColleges,,35.16172,-80.736377
UnitedStatesPostalSvc,"50SchoolRdMillSpring,NC28756-9745",8280001111,,USPS.COM,PostOffices,491110,2,,ClarkMoffitt,PostalService,,35.299152,-82.16297
ColegioYSeminarioTeologico,"2302SamNewellRdMatthews,NC28105-7537",7046089274,,,Junior-CommunityCollege-TechInstitutes,611210,28,,,JuniorColleges,,35.143516,-80.713871
CarltonEdwards,"103BroadwaySt#201Asheville,NC28801-2905",8282146851,,CARLTON-EDWARDS.COM,GeneralContractors,236115,7,"$2,048,000",MatthewParks,NewSingle-FamilyHousingConstruction(exceptFor-SaleBuilders),,35.598649,-82.55351
MulligansBar&Grill,"579DepotStFranklin,NC28734-3099",8283493183,,MULLIGANS-BAR.COM,Restaurants,722511,15,"$552,000",JoshDrake,Full-ServiceRestaurants,,35.183443,-83.373034
PiedmontPipeMfg,"7871CommerceDrDenver,NC28037-9101",7049022655,,,FabricatedPipe&PipeFittings(mfrs),332996,24,"$4,606,000",LewisBarton,FabricatedPipeandPipeFittingManufacturing,,35.484381,-80.99755
MotionCaptureTechnologies,"1826PeppercornLnCharlotte,NC28205-3739",7040001111,,MCTCAMERAS.COM,PhotographicEquip&Supplies-Wholesale,423410,5,"$7,401,000",RickBurmeister,PhotographicEquipmentandSuppliesMerchantWholesalers,,35.227874,-80.797302
BuchananConstructionLLC,"44BuckShoalsRd#G3Arden,NC28704-3375",8280001111,,BUCHANANCONSTRUCTION.COM,ConstructionCompanies,236115,3,"$1,463,000",MatthewKeene,NewSingle-FamilyHousingConstruction(exceptFor-SaleBuilders),,35.461595,-82.516296
CWBrownConstructionInc,"540MitchellCreekRdFairview,NC28730-9515",8280001111,,,ConstructionCompanies,236115,2,"$586,000",IsraelLBrown,NewSingle-FamilyHousingConstruction(exceptFor-SaleBuilders),,35.548208,-82.414909
Lifespan,"3747BonReaDrCharlotte,NC28226-3149",7045417334,7049445102,LIFESPANSERVICES.ORG,CognitiveDisability-DevDisabilitySvcs,624310,12,,RobinDevore,VocationalRehabilitationServices,,35.100136,-80.796002
Beacon-Light-SouthEndWomen's,"6040ProvidenceRdCharlotte,NC28226-6822",8447623747,,VANDERBURGHHOUSE.COM,VocationalRehabilitationServices,624310,65,,,VocationalRehabilitationServices,,35.129169,-80.781796
FamilyCareCtrofCatawbaVly,"2875HighlandAveNEHickory,NC28601-8103",8283249917,,FAMILYCARE-CENTER.ORG,HomelessShelters,624221,6,"$392,000",JaneEarnest,TemporaryShelters,,35.728877,-81.276202
PescadosHighlandBurritto's,"226S4thStHighlands,NC28741-",8285269313,,PESCADOS-HIGHLANDS.US,Restaurants,722511,3,"$111,000",,Full-ServiceRestaurants,,35.077073,-83.189764
LookingGlassRealty,"66SBroadStBrevard,NC28712-3728",8288834663,,LOOKINGGLASSREALTY.COM,RealEstate,531210,12,"$1,185,000",PaulWillander,OfficesofRealEstateAgentsandBrokers,,35.232953,-82.734998
HomeTrustBank,"685WMillsStColumbus,NC28722-",8288943021,8288948717,HOMETRUSTBANKING.COM,Banks,522110,12,"$1,928,000",SaraPhillips,CommercialBanking,,35.260238,-82.150057
LaserPrintersMD,"8201NathanaelGreeneLnCharlotte,NC28227-0657",7045358322,,,LaserPrinters(whls),423430,2,"$2,626,000",RonnieBost,ComputerandComputerPeripheralEquipmentandSoftwareMerchantWholesalers,,35.207058,-80.702732
FisherRealtyofBrevardInc,"10ParkPlWBrevard,NC28712-3081",8288839895,8288773782,FISHERREALTYNC.COM,RealEstate,531210,19,"$1,876,000",MaryKFisher,OfficesofRealEstateAgentsandBrokers,,35.256059,-82.718352
AshevilleCardiologyAssoc,"589PenielRdColumbus,NC28722-9470",8282746000,,MISSIONHEALTH.ORG,MedicalCenters,622110,2,"$221,000",MaryStephens,GeneralMedicalandSurgicalHospitals,,35.242735,-82.194122
AutoFitnessCtr,"43410thAvenueDrNEHickory,NC28601-2613",8283284003,8283286464,AUTOFITNESSCENTER.NET,AutomobileRepairing&Service,811111,8,"$674,000",WilliamHawn,GeneralAutomotiveRepair,,35.74613,-81.329007
Above&BeyondStudentsInc,"3743HavenwoodRdCharlotte,NC28205-4726",7042814491,,ABOVEANDBEYONDSTUDENTS.COM,Movers,484110,4,"$533,000",,"GeneralFreightTrucking,Local",,35.217454,-80.766384
AllMySonsMoving&Storage,"Huntersville,NC28078-",7049484141,,ALLMYSONSMOVING.COM,Movers,484110,19,"$2,530,000",,"GeneralFreightTrucking,Local",,35.41369,-80.838505
LibertyxBitcoinATM,"116SMainStHuntersville,NC28078-4333",8005118940,,LIBERTYX.COM,VirtualCurrencyConversionKiosk/Atm,523160,,,,CommodityContractsIntermediation,,35.410145,-80.841013
LittleHandsofLovePreschool,"2770CarlaDrShelby,NC28150-9084",7045380918,7045386518,,ChildCareService,624410,7,"$124,000",SherryEarwood,ChildCareServices,,35.408174,-81.647293
ConnecticutSchool,"800ClantonRd#UCharlotte,NC28217-1364",7045298146,,GOCSB.COM,Junior-CommunityCollege-TechInstitutes,611210,16,,,JuniorColleges,,35.199447,-80.883204
YesLogisticsLLC,"61WhiteDogwoodLnLakeJunaluska,NC28745-9796",8280001111,,,LogisticsConsultingServices,541611,2,"$265,000",,AdministrativeManagementandGeneralManagementConsultingServices,,35.528531,-82.979954
AppalachianStateUnivOfc,"438AcademyStBoone,NC28607-",8282622040,,CHANCELLOR.APPSTATE.EDU,University-CollegeDept/Facility/Office,611310,5,,,"Colleges,Universities,andProfessionalSchools",,36.200895,-81.661437
WilcoxConcreteFinishing,"1510BeechCirWilkesboro,NC28697-2602",3368381444,,,ConcreteContractors,238110,2,"$191,000",RodneyWilcox,PouredConcreteFoundationandStructureContractors,,36.133756,-81.171871
NorthBrookRestHome,"Lincolnton,NC28092-",7042763200,,,RestHomes,623110,4,"$307,000",ConnieDedmon,NursingCareFacilities(SkilledNursingFacilities),,35.517438,-81.257893
LibertyxBitcoinATM,"9000HambrightRdHuntersville,NC28078-7801",8005118940,,,VirtualCurrencyConversionKiosk/Atm,523160,,,,CommodityContractsIntermediation,,35.384679,-80.883442
YanceyMitchellLandFill,"555LandfillRdBurnsville,NC28714-4738",8286754043,,,Landfills-Sanitary,562212,5,"$875,000",,SolidWasteLandfill,,35.930158,-82.178637
